listing_id,review_id,date,reviewer_id
13057155,344883737,04-11-2018,178250567
13072178,344864812,04-11-2018,28761739
13074447,344735701,04-11-2018,41307276
13092901,344751228,04-11-2018,171604087
13097505,344672635,04-11-2018,120332405
13184919,344897515,04-11-2018,495417
13196446,344931755,04-11-2018,17933210
13200815,344977359,04-11-2018,29343733
13201706,344701801,04-11-2018,60873433
13218539,344858522,04-11-2018,97592158
13227605,344747476,04-11-2018,30799949
13273328,344878075,04-11-2018,123726557
13291861,344813758,04-11-2018,32579915
13308418,344711615,04-11-2018,10171431
13310419,344979452,04-11-2018,43588848
13314336,344833455,04-11-2018,212449910
13357616,344783502,04-11-2018,54776724
13365006,344689949,04-11-2018,2651522
13366145,344973387,04-11-2018,167969871
13385873,344891340,04-11-2018,189149776
13385996,344909422,04-11-2018,91293602
13389538,344746779,04-11-2018,105039757
13390480,344670992,04-11-2018,157058997
13396695,344762354,04-11-2018,22876040
13408865,344881584,04-11-2018,27721240
13427471,344890865,04-11-2018,39258536
13459944,344940829,04-11-2018,21205939
13468807,344693858,04-11-2018,201107363
13470667,344892711,04-11-2018,60778297
13483387,344768737,04-11-2018,60953049
13489826,344967931,04-11-2018,53305963
13491081,344763296,04-11-2018,170028376
13493389,344791472,04-11-2018,65183278
13511400,345016577,04-11-2018,104915051
13530143,344713726,04-11-2018,46396623
13556347,344674314,04-11-2018,28997978
13588638,344706620,04-11-2018,141700905
13600717,344870093,04-11-2018,78399678
13609483,344770874,04-11-2018,5817222
13614699,344907691,04-11-2018,106802139
13620624,344703720,04-11-2018,143435442
13622705,345016324,04-11-2018,54911462
13634125,344895258,04-11-2018,75006758
13657988,344834615,04-11-2018,13491542
13669816,344763970,04-11-2018,215481712
13693079,344738847,04-11-2018,43751484
13703198,344889334,04-11-2018,146265091
13705026,344805924,04-11-2018,174614752
13706526,344720413,04-11-2018,65050861
13713369,344963077,04-11-2018,33226802
13717804,344731262,04-11-2018,284949
13721577,344818742,04-11-2018,143951046
13722269,344768567,04-11-2018,37060988
13724665,344907352,04-11-2018,182460621
13744474,344735912,04-11-2018,1707774
13774748,344999130,04-11-2018,32014237
13797199,344807465,04-11-2018,206284979
13797270,344899194,04-11-2018,111052901
13813180,344997555,04-11-2018,170009495
13819023,344782044,04-11-2018,219680736
13823545,344873989,04-11-2018,82848806
13867080,344708615,04-11-2018,74446509
13869389,344780652,04-11-2018,81881636
13885981,344773917,04-11-2018,6771601
13892976,344991756,04-11-2018,11021687
13904782,344735172,04-11-2018,5596205
13905494,344678152,04-11-2018,109462204
13940124,344799969,04-11-2018,116118770
13966319,344817486,04-11-2018,15172711
13991459,344943278,04-11-2018,177889568
14018160,344759548,04-11-2018,73560660
14022403,344675597,04-11-2018,12955126
14051349,345067558,04-11-2018,59047154
14061743,344801336,04-11-2018,49161037
14063061,344798149,04-11-2018,190655558
14080883,344960175,04-11-2018,216807172
14096688,344687730,04-11-2018,56511920
14131137,344900281,04-11-2018,55623955
14147642,344757958,04-11-2018,14318030
14201377,344932414,04-11-2018,218210984
14231076,344848702,04-11-2018,7526540
14260154,344848211,04-11-2018,31024344
14289583,344943216,04-11-2018,221681143
14397912,344980882,04-11-2018,128113807
14561006,344740637,04-11-2018,6902004
14572843,344845261,04-11-2018,6036012
14608066,344681544,04-11-2018,196045008
14609074,344847461,04-11-2018,100791042
14609499,344745385,04-11-2018,135672795
14649372,344888371,04-11-2018,153613911
14659245,344828177,04-11-2018,20331774
14680573,344978887,04-11-2018,84018962
14707133,345001592,04-11-2018,144936926
14725509,344701875,04-11-2018,157071295
14788864,344722179,04-11-2018,180348571
14845113,344825154,04-11-2018,112752122
14853930,344753514,04-11-2018,6151416
14893770,344696465,04-11-2018,39215841
14922013,344671799,04-11-2018,76800519
14932267,344879673,04-11-2018,218495973
14938883,344860752,04-11-2018,115173693
14986805,344731034,04-11-2018,39600875
15003274,344923815,04-11-2018,14578394
15012712,344977759,04-11-2018,7460545
15019440,344735296,04-11-2018,211505196
15034850,345007648,04-11-2018,19113602
15045945,344889458,04-11-2018,167003593
15049044,344990810,04-11-2018,53939786
15066039,344917630,04-11-2018,29584683
15069771,344993009,04-11-2018,12463685
15079414,345013491,04-11-2018,136938023
15097685,344989604,04-11-2018,206479007
15111537,344985786,04-11-2018,78883287
15125938,344715384,04-11-2018,17775511
15140898,344728764,04-11-2018,7888541
15189407,344988716,04-11-2018,43624484
15213265,344986569,04-11-2018,217053938
15242408,344985147,04-11-2018,80049838
15267786,344787389,04-11-2018,155086686
15284896,344685116,04-11-2018,218069091
15294019,344857759,04-11-2018,129080100
15297775,344812976,04-11-2018,223795352
15306303,344939288,04-11-2018,48795831
15308771,344820310,04-11-2018,48536198
15330956,344772081,04-11-2018,148391290
15386851,344797780,04-11-2018,86496036
15392759,344976181,04-11-2018,6634053
15396014,344871272,04-11-2018,8655709
15418553,344745629,04-11-2018,60694694
15425860,344891677,04-11-2018,132500049
15431076,344875210,04-11-2018,5169898
15433556,344936014,04-11-2018,40691643
15447047,344997506,04-11-2018,9197257
15448248,344804158,04-11-2018,13673159
15487716,345014562,04-11-2018,18596666
15489349,344994813,04-11-2018,120536157
15491831,344847970,04-11-2018,9813638
15496987,344866284,04-11-2018,21513193
15540467,344985492,04-11-2018,47159967
15545511,344798528,04-11-2018,31328077
15557030,344883006,04-11-2018,221020038
15593539,344837144,04-11-2018,177827884
15645014,344683529,04-11-2018,170378330
15650996,344692691,04-11-2018,32481633
15658427,344904047,04-11-2018,91472701
15672516,344703697,04-11-2018,23798544
15673853,344751807,04-11-2018,38962678
15675378,344810750,04-11-2018,205519827
15679230,344931933,04-11-2018,105600730
15723876,344774839,04-11-2018,28856541
15781614,344826194,04-11-2018,215850824
15784626,345130255,04-11-2018,49618629
15815495,344828115,04-11-2018,23189590
15839555,344791486,04-11-2018,28484004
15854233,344765491,04-11-2018,5473178
15867223,345008314,04-11-2018,44316118
15882787,344978878,04-11-2018,25033673
15894233,344876005,04-11-2018,10528017
15899047,344953133,04-11-2018,15183954
15906568,344752026,04-11-2018,27215792
15928513,344721164,04-11-2018,96518997
15938839,344905921,04-11-2018,57021073
15985817,344967611,04-11-2018,26338423
16008420,344727337,04-11-2018,62805958
16038132,344732931,04-11-2018,22214768
16053183,344927064,04-11-2018,93259619
16067076,344910807,04-11-2018,7297801
16090013,344995561,04-11-2018,33999617
16120952,344708396,04-11-2018,22074920
16131638,344803557,04-11-2018,47639637
16138840,344759224,04-11-2018,34891294
16142820,344787514,04-11-2018,217087915
16143527,344726696,04-11-2018,13992494
16186079,344972524,04-11-2018,154277393
16197030,344825183,04-11-2018,186702764
16225492,344681541,04-11-2018,8224892
16235563,344820011,04-11-2018,39829209
16241256,344928897,04-11-2018,4834389
16267546,344907100,04-11-2018,117469157
16273721,345002553,04-11-2018,22625253
16281412,344784278,04-11-2018,54766019
16282851,344767767,04-11-2018,218187007
16291731,344937083,04-11-2018,4534471
16295179,344750118,04-11-2018,220098412
16341454,344861895,04-11-2018,23077362
16400637,344949853,04-11-2018,51569082
16417803,344974199,04-11-2018,1388981
16446954,344712892,04-11-2018,4297471
16471185,344931880,04-11-2018,62142163
16471362,344867664,04-11-2018,206965008
16476740,344956119,04-11-2018,49685421
16539155,344953929,04-11-2018,42562560
16583862,345003326,04-11-2018,619324
16584190,344815834,04-11-2018,10133026
16593201,344903216,04-11-2018,61549962
16600462,344757613,04-11-2018,23301649
16607493,344723609,04-11-2018,59692577
16644286,344926371,04-11-2018,218194366
16645717,344986485,04-11-2018,163782796
16675913,344709094,04-11-2018,214649076
16681869,344681435,04-11-2018,125022374
16690214,344707056,04-11-2018,21849748
16711989,344714660,04-11-2018,53413941
16746973,344672126,04-11-2018,58552797
16753919,344791607,04-11-2018,92432831
16760016,344878862,04-11-2018,212669991
16788009,344788059,04-11-2018,14227451
16839160,344676413,04-11-2018,82242300
16842524,344796609,04-11-2018,107297604
16891214,344683217,04-11-2018,467595
16893868,344701669,04-11-2018,9735901
16905683,344905087,04-11-2018,15969661
16991660,344765133,04-11-2018,8111182
17017667,344773196,04-11-2018,44201054
17021231,345002546,04-11-2018,73799098
17039232,344799543,04-11-2018,45261796
17043128,344744776,04-11-2018,182590011
17051887,344685886,04-11-2018,205060334
17074913,344899436,04-11-2018,141575228
17113977,344797824,04-11-2018,27030138
17137317,344691107,04-11-2018,75897511
17163973,344715022,04-11-2018,27882070
17180415,344827457,04-11-2018,53257588
17186194,344854696,04-11-2018,1164599
17205789,344827378,04-11-2018,190785844
17216800,344900223,04-11-2018,145469719
17222007,344972340,04-11-2018,21812014
17246041,344686020,04-11-2018,21624920
17249132,344727688,04-11-2018,188824682
17259832,344728427,04-11-2018,17825864
17265187,344743525,04-11-2018,36423797
17274416,344804926,04-11-2018,112588741
17280048,344876087,04-11-2018,5024985
17301700,344845853,04-11-2018,110164787
17302467,344887842,04-11-2018,173381787
17325246,344695320,04-11-2018,73014145
17344424,344732936,04-11-2018,21312362
17351916,344813775,04-11-2018,97611720
17382584,344987250,04-11-2018,112770738
17430799,344720980,04-11-2018,69194015
17461940,344853366,04-11-2018,46821790
17488047,344995384,04-11-2018,200628540
17491067,344806019,04-11-2018,20890871
17510586,344881726,04-11-2018,57619495
17535329,344896476,04-11-2018,221645260
17550862,344788637,04-11-2018,214630570
17565324,344779959,04-11-2018,57561051
17582165,344723529,04-11-2018,9014943
17588481,344957574,04-11-2018,23913301
17616969,344892824,04-11-2018,4854710
17620296,344670688,04-11-2018,72769577
17631210,344895567,04-11-2018,128386748
17633890,344927467,04-11-2018,30850215
17649310,344741224,04-11-2018,215059076
17651353,344944396,04-11-2018,86583454
17662286,344679784,04-11-2018,175719243
17680377,344694024,04-11-2018,46685692
17682571,344881391,04-11-2018,70369158
17698685,344840067,04-11-2018,70017576
17711391,344722086,04-11-2018,220773482
17728662,344674771,04-11-2018,17885584
17757345,345010557,04-11-2018,188809174
17768926,344773065,04-11-2018,131033879
17774583,344691315,04-11-2018,2011738
17786914,344899883,04-11-2018,211306676
17788545,344697503,04-11-2018,210509336
17792329,344869685,04-11-2018,139947658
17802087,344960790,04-11-2018,156680067
17804812,344882125,04-11-2018,221403775
17822307,344932514,04-11-2018,12122911
17834231,344804817,04-11-2018,46766982
17842313,344814690,04-11-2018,221029981
17853106,344788941,04-11-2018,6877411
17885359,344677454,04-11-2018,133971958
17890753,344913054,04-11-2018,219744678
17917735,344936950,04-11-2018,42398797
17924062,344737143,04-11-2018,98833028
17934349,344905200,04-11-2018,38803599
17941842,344895000,04-11-2018,8130064
17955258,344843740,04-11-2018,72627561
17965866,344716112,04-11-2018,109981860
17969759,344854668,04-11-2018,187158515
17989442,345012676,04-11-2018,22336973
18008144,344959701,04-11-2018,59282092
18018112,344901175,04-11-2018,77643642
18019648,345005719,04-11-2018,80752185
18022942,344688438,04-11-2018,141397708
18033250,344889760,04-11-2018,215844502
18052998,344929369,04-11-2018,219515717
18053462,344714795,04-11-2018,214440547
18067810,344739521,04-11-2018,9674811
18105379,344751556,04-11-2018,34201672
18150550,344889130,04-11-2018,18724419
18153227,344713205,04-11-2018,217074156
18154166,344941360,04-11-2018,114307487
18177635,344983839,04-11-2018,10456411
18189042,345003852,04-11-2018,28853672
18217161,344980284,04-11-2018,69391300
18249390,344711967,04-11-2018,3092044
18266234,344708569,04-11-2018,8807904
18291188,344901084,04-11-2018,17026250
18299179,344703517,04-11-2018,108613026
18305959,344772206,04-11-2018,109655734
18305959,344869579,04-11-2018,84693991
18316099,345005042,04-11-2018,23949230
18320243,344837014,04-11-2018,32365619
18339326,344747377,04-11-2018,63447490
18355313,344837142,04-11-2018,103470500
18368249,344892620,04-11-2018,78405236
18382296,344963378,04-11-2018,2674549
18384679,344697419,04-11-2018,84431373
18393031,344858908,04-11-2018,24469710
18398216,345010433,04-11-2018,116090698
18411135,344870188,04-11-2018,139138787
18437170,344895961,04-11-2018,2281959
18441522,344760176,04-11-2018,72847413
18480989,344945902,04-11-2018,105675545
18483019,344745508,04-11-2018,31968716
18514934,344682629,04-11-2018,28521672
18521969,344734409,04-11-2018,119824332
18529917,344680428,04-11-2018,93264566
18531678,344965996,04-11-2018,151737478
18541221,344971109,04-11-2018,58276780
18599578,344919601,04-11-2018,25538288
18609786,344845919,04-11-2018,6955184
18623194,344802074,04-11-2018,5210064
18627511,344881384,04-11-2018,19905436
18629095,345016121,04-11-2018,82815260
18629766,344865430,04-11-2018,36322593
18644149,344972503,04-11-2018,136872983
18659233,344732149,04-11-2018,53933792
18660025,344799321,04-11-2018,32428170
18665487,344823251,04-11-2018,216676285
18669106,344826054,04-11-2018,157694727
18669605,344793274,04-11-2018,95815398
18676766,344868371,04-11-2018,98729276
18684148,344981922,04-11-2018,193376894
18705203,344727722,04-11-2018,67690975
18726223,344990027,04-11-2018,152307297
18766792,344694916,04-11-2018,135550265
18779855,344844924,04-11-2018,205787177
18790230,344860361,04-11-2018,126719386
18802353,344823747,04-11-2018,14024857
18826380,344897082,04-11-2018,9071715
18833724,344790087,04-11-2018,6403170
18834435,344721158,04-11-2018,220553277
18855443,344736038,04-11-2018,58686014
18873895,344802947,04-11-2018,13403488
18883138,344900712,04-11-2018,6496788
18888767,344705395,04-11-2018,45055928
18916113,344843645,04-11-2018,192460723
18921201,345092140,04-11-2018,121653222
18937483,344861313,04-11-2018,14557359
18945477,344844397,04-11-2018,204148668
18961255,344717958,04-11-2018,17008990
19008462,344885444,04-11-2018,4826086
19027525,345005548,04-11-2018,45269354
19064597,344930848,04-11-2018,213731798
19089838,344719885,04-11-2018,35938204
19096809,344759158,04-11-2018,190237935
19107808,344724243,04-11-2018,4364839
19125827,344967038,04-11-2018,210108796
19129809,344851533,04-11-2018,132606503
19130013,344674413,04-11-2018,70341686
19132709,344861325,04-11-2018,3508640
19154824,344804500,04-11-2018,56280145
19194243,344881983,04-11-2018,66018871
19202130,344743691,04-11-2018,91518322
19205309,344971241,04-11-2018,216070825
19215494,344743788,04-11-2018,139983047
19221486,344705165,04-11-2018,119287878
19224214,344806667,04-11-2018,95251697
19231684,344704999,04-11-2018,152446713
19242965,344950939,04-11-2018,15613898
19258684,344741979,04-11-2018,201584110
19261293,344917038,04-11-2018,218969736
19263630,344702441,04-11-2018,29586184
19264417,344867829,04-11-2018,39805730
19277857,344901801,04-11-2018,38598828
19280011,344733580,04-11-2018,220701334
19283591,344687590,04-11-2018,67578830
19306662,344996822,04-11-2018,3660331
19314762,344698693,04-11-2018,56374560
19320002,344909941,04-11-2018,180948730
19332200,344709339,04-11-2018,27612300
19338393,344927737,04-11-2018,65592130
19339047,344943392,04-11-2018,5663461
19352674,344975407,04-11-2018,215912727
19370387,344791719,04-11-2018,146660638
19376243,344907190,04-11-2018,220369377
19401590,344845898,04-11-2018,12623253
19431307,344891075,04-11-2018,115802800
19434647,344679328,04-11-2018,58672257
19462899,344897339,04-11-2018,38085165
19464695,344695655,04-11-2018,66762590
19481165,344911950,04-11-2018,121303901
19483271,344771314,04-11-2018,218072656
19483294,344867016,04-11-2018,60710266
19483359,344824949,04-11-2018,122346136
19495473,344779407,04-11-2018,35782853
19504424,344951530,04-11-2018,22795356
19514305,345001171,04-11-2018,222248792
19517806,344969796,04-11-2018,60350462
19558255,344713736,04-11-2018,435421
19581266,344740759,04-11-2018,191784346
19587624,344728772,04-11-2018,35273067
19614717,344695237,04-11-2018,25523047
19658684,344996395,04-11-2018,180536699
19692783,344682981,04-11-2018,41221153
19695177,344771280,04-11-2018,37527246
19743248,344850367,04-11-2018,48545712
19747045,344828792,04-11-2018,57235665
19748582,344872181,04-11-2018,182821482
19772332,344707420,04-11-2018,40699457
19772714,344931266,04-11-2018,22229399
19796590,344945618,04-11-2018,204595454
19817709,344905391,04-11-2018,185185605
19819352,344836076,04-11-2018,223186362
19826917,344807555,04-11-2018,220581963
19827659,344852125,04-11-2018,23923662
19844988,344747845,04-11-2018,90003385
19854019,344889639,04-11-2018,4645517
19854776,344998684,04-11-2018,71964851
19857580,344964279,04-11-2018,21534197
19875609,344850334,04-11-2018,134373262
19885326,344938236,04-11-2018,24468376
19903789,344900299,04-11-2018,84882226
19929669,344703368,04-11-2018,220997632
19944645,344765695,04-11-2018,22165394
19957875,344748546,04-11-2018,34769232
19959996,344995719,04-11-2018,61768477
19977234,344709468,04-11-2018,14425008
19978566,344842973,04-11-2018,13479334
19981325,344844414,04-11-2018,220005051
20031208,344778004,04-11-2018,83681745
20034082,344901554,04-11-2018,48303435
20047945,344887553,04-11-2018,223525544
20071494,344944301,04-11-2018,217646999
20083287,344863774,04-11-2018,81605701
20084312,344876894,04-11-2018,97140918
20084952,344926810,04-11-2018,77439751
20085646,344706586,04-11-2018,117016691
20111523,344937093,04-11-2018,48804111
20124171,344873559,04-11-2018,223149643
20179825,344730361,04-11-2018,8384976
20182586,344711591,04-11-2018,29729942
20238331,344735278,04-11-2018,60703047
20254582,344884514,04-11-2018,24627436
20260705,344685977,04-11-2018,67623549
20261363,344889231,04-11-2018,37538137
20281098,344827229,04-11-2018,2357791
20297209,344956597,04-11-2018,47046906
20302735,344865194,04-11-2018,47183736
20315567,344867052,04-11-2018,9554980
20330664,344885616,04-11-2018,91813627
20381313,344826858,04-11-2018,51929845
20398788,344877586,04-11-2018,19169632
20406055,344925112,04-11-2018,24282098
20406066,344877173,04-11-2018,122909203
20433587,344767283,04-11-2018,110423431
20464235,344688360,04-11-2018,26067247
20507277,344839577,04-11-2018,72891386
20529827,345015522,04-11-2018,28146773
20531080,344749714,04-11-2018,20569996
20551479,344833055,04-11-2018,115594350
20561907,344693426,04-11-2018,126320832
20579959,344754332,04-11-2018,38696874
20588104,344808692,04-11-2018,138367311
20588960,344732743,04-11-2018,90005295
20630516,344948939,04-11-2018,76701644
20669759,344934081,04-11-2018,116019578
20672669,344743514,04-11-2018,111318146
20711859,344783997,04-11-2018,21444048
20717628,344718616,04-11-2018,60517588
20718287,344833813,04-11-2018,163084220
20722743,344790741,04-11-2018,222200160
20726439,344736387,04-11-2018,28581474
20734706,344800895,04-11-2018,140216505
20742641,344671917,04-11-2018,16435428
20755411,344828605,04-11-2018,24701261
20780635,344752711,04-11-2018,19461158
20783932,344675476,04-11-2018,217435304
20806949,344926224,04-11-2018,58684320
20816228,344669793,04-11-2018,215246860
20838146,344951384,04-11-2018,154600390
20844951,344690209,04-11-2018,218269557
20856802,344688398,04-11-2018,218560109
20866748,344952925,04-11-2018,223048650
20867794,344943648,04-11-2018,39542756
20893377,345010297,04-11-2018,12476478
20900100,344884265,04-11-2018,19641884
20900149,344980776,04-11-2018,16805974
20900626,344826945,04-11-2018,29935516
20906082,344790250,04-11-2018,126295862
20912910,344739883,04-11-2018,82655560
20920649,344779147,04-11-2018,83972230
20924745,344966432,04-11-2018,217181162
20926157,344832093,04-11-2018,23211625
20928167,344718139,04-11-2018,199951113
20940949,344763097,04-11-2018,43393261
20950197,344756429,04-11-2018,24594268
20953162,344783539,04-11-2018,36145334
20954568,344695844,04-11-2018,68522088
20986421,344674355,04-11-2018,218914293
20987104,344737213,04-11-2018,135098670
21024716,344879289,04-11-2018,217434754
21038462,344912179,04-11-2018,95637015
21041515,344804785,04-11-2018,115362795
21050195,344742136,04-11-2018,46450792
21056497,344725021,04-11-2018,175707084
21064076,344804273,04-11-2018,167785385
21076646,344800828,04-11-2018,219089183
21109795,344795399,04-11-2018,54945841
21138772,344875786,04-11-2018,222986835
21161076,344959678,04-11-2018,145367057
21168479,344940598,04-11-2018,15952641
21181672,344725733,04-11-2018,216706252
21189546,344752385,04-11-2018,79497961
21195189,344844703,04-11-2018,222057310
21195571,344964498,04-11-2018,159334704
21196116,344917601,04-11-2018,27397839
21199510,344937291,04-11-2018,13000651
21225643,344729115,04-11-2018,28941941
21237000,344738634,04-11-2018,91547655
21247729,345005761,04-11-2018,187875382
21247941,344692412,04-11-2018,131816679
21251780,344904850,04-11-2018,222897520
21261928,344783855,04-11-2018,201818165
21263417,344819518,04-11-2018,159692088
21300840,344751110,04-11-2018,48430533
21316069,344982582,04-11-2018,13967461
21376159,344882458,04-11-2018,57549036
21381007,344824500,04-11-2018,161018513
21389967,344824535,04-11-2018,18043178
21393992,344953093,04-11-2018,45009965
21417996,344694744,04-11-2018,95665439
21420758,344835578,04-11-2018,10688032
21433140,344793140,04-11-2018,4389775
21445588,344958527,04-11-2018,6150676
21465823,344883070,04-11-2018,111067041
21466211,344700522,04-11-2018,60800499
21468838,344987622,04-11-2018,24716796
21474116,344778827,04-11-2018,207597654
21487666,344909919,04-11-2018,92480205
21488020,344813056,04-11-2018,7529490
21543307,344882416,04-11-2018,150277769
21544909,344862040,04-11-2018,222593646
21547071,344737848,04-11-2018,32842048
21549115,344864603,04-11-2018,218076147
21579408,344962236,04-11-2018,23556642
21584974,344816579,04-11-2018,73964050
21594923,344971400,04-11-2018,218903493
21599719,344748883,04-11-2018,138223137
21609919,344896655,04-11-2018,172908684
21623366,345004667,04-11-2018,15004197
21626695,344802609,04-11-2018,48316512
21641180,344830635,04-11-2018,16828837
21643108,344850588,04-11-2018,12904184
21643997,344701967,04-11-2018,96900103
21654363,344942714,04-11-2018,115582235
21657285,344798747,04-11-2018,102947410
21659430,344933609,04-11-2018,20952086
21673538,344815711,04-11-2018,169145084
21681461,344806536,04-11-2018,29621077
21690568,345002641,04-11-2018,48992150
21690792,344972802,04-11-2018,152184496
21692229,344994095,04-11-2018,35457865
21710434,344933991,04-11-2018,61746274
21719558,344730939,04-11-2018,16616889
21735528,344932731,04-11-2018,30114721
21759567,345013609,04-11-2018,216378630
21778266,344778756,04-11-2018,164287804
21779583,344914881,04-11-2018,195653710
21785842,344780985,04-11-2018,64737489
21807058,344853245,04-11-2018,23940154
21807545,344682765,04-11-2018,206749080
21810389,344719723,04-11-2018,79877470
21810389,344771016,04-11-2018,67155465
21810459,344878206,04-11-2018,96352825
21824205,344742991,04-11-2018,192448505
21836682,344766742,04-11-2018,8165770
21842227,344898496,04-11-2018,36228597
21846012,345000497,04-11-2018,218194574
21856796,344841435,04-11-2018,74484829
21857142,344980480,04-11-2018,57098433
21859651,344727032,04-11-2018,84454629
21859825,344813702,04-11-2018,120361608
21865214,344914767,04-11-2018,151001976
21872572,344855204,04-11-2018,39739702
21888652,344680813,04-11-2018,103872222
21921645,345004850,04-11-2018,174586992
21946561,344960294,04-11-2018,15080123
21947814,344821678,04-11-2018,16118702
21962759,344924707,04-11-2018,88728538
22007747,344752766,04-11-2018,13710613
22008966,344823805,04-11-2018,33762166
22043654,344892927,04-11-2018,67482563
22045672,344885596,04-11-2018,68596165
22056126,344729373,04-11-2018,40160967
22056279,344910759,04-11-2018,131819978
22058146,344694011,04-11-2018,148865716
22077275,344968820,04-11-2018,5800321
22112611,344974841,04-11-2018,40994912
22132717,344911675,04-11-2018,146580749
22144668,344751823,04-11-2018,63324475
22155067,344805541,04-11-2018,2973323
22169942,344676045,04-11-2018,216910839
22171567,344967781,04-11-2018,3708328
22176240,344674132,04-11-2018,7573483
22184834,345008862,04-11-2018,119884831
22187731,344739111,04-11-2018,220520582
22200425,344938074,04-11-2018,220192844
22209132,344797709,04-11-2018,28886612
22255854,344674218,04-11-2018,70940124
22285262,344849944,04-11-2018,166815243
22291284,344728510,04-11-2018,19131839
22298282,344983196,04-11-2018,2537449
22303159,344788503,04-11-2018,17252055
22313115,344793446,04-11-2018,176658587
22317934,344809667,04-11-2018,120843864
22333696,344735656,04-11-2018,22054730
22333861,344688177,04-11-2018,68852306
22336812,344694315,04-11-2018,57767738
22340069,344860338,04-11-2018,193903041
22348701,344892055,04-11-2018,133204059
22352715,344676439,04-11-2018,126990159
22370352,344764889,04-11-2018,47015694
22382338,344943936,04-11-2018,23495786
22397662,344971267,04-11-2018,100674767
22398568,344902719,04-11-2018,7159651
22404647,345000685,04-11-2018,2448420
22414110,344820905,04-11-2018,2964356
22414752,345012832,04-11-2018,21281237
22417830,344907887,04-11-2018,147188259
22462277,344893270,04-11-2018,204235047
22471294,344835411,04-11-2018,100729954
22475432,344850637,04-11-2018,173999539
22477132,344761662,04-11-2018,12087770
22493413,344724138,04-11-2018,204378918
22501110,344766653,04-11-2018,124948094
22502180,344959133,04-11-2018,38186079
22509071,344897711,04-11-2018,173534822
22527544,344813382,04-11-2018,62901153
22541217,344693979,04-11-2018,25069678
22544266,345005071,04-11-2018,6104494
22545602,344847303,04-11-2018,77461888
22563364,344733329,04-11-2018,161721472
22585493,344901485,04-11-2018,26209945
22594333,344709220,04-11-2018,39252923
22610781,344889211,04-11-2018,32924761
22626738,344869118,04-11-2018,40301761
22626969,344752526,04-11-2018,180371967
22632381,345014048,04-11-2018,135009992
22640794,344849293,04-11-2018,1746642
22664366,344982714,04-11-2018,29788435
22684622,344673621,04-11-2018,5589786
22714972,344723412,04-11-2018,25528746
22717779,344899214,04-11-2018,13852885
22751364,344875343,04-11-2018,128246969
22759827,344929076,04-11-2018,8281016
22767092,344708216,04-11-2018,151040344
22801776,344787034,04-11-2018,58157717
22802188,345015223,04-11-2018,11691050
22810225,344753923,04-11-2018,188816419
22820857,344877821,04-11-2018,103095755
22830473,344679034,04-11-2018,1880007
22859833,344774927,04-11-2018,45534985
22894103,344673415,04-11-2018,107756179
22920516,344866198,04-11-2018,39490632
22925347,344839245,04-11-2018,157553232
22953548,344933099,04-11-2018,79659760
22994483,344871831,04-11-2018,122543200
23054205,344724438,04-11-2018,65020226
23068587,344975273,04-11-2018,45507685
23083330,345012584,04-11-2018,132514882
23085084,344777359,04-11-2018,89387619
23095285,344799450,04-11-2018,27875861
23102563,344960867,04-11-2018,23083307
23107504,344699982,04-11-2018,117316794
23126483,344902648,04-11-2018,44862148
23140737,344918515,04-11-2018,11155498
23141178,344893050,04-11-2018,90971380
23181500,344693539,04-11-2018,10739947
23184112,344831610,04-11-2018,47778624
23193789,344685028,04-11-2018,136195629
23218483,344855979,04-11-2018,6995325
23229203,344832294,04-11-2018,156657888
23249007,344717620,04-11-2018,222212290
23268911,344835744,04-11-2018,218041976
23273212,344833523,04-11-2018,7828953
23288314,344705343,04-11-2018,140943652
23301596,344715155,04-11-2018,14457234
23301762,345002499,04-11-2018,3970353
23309019,344819960,04-11-2018,4518248
23315538,344781063,04-11-2018,138460966
23331798,344975745,04-11-2018,218655150
23337495,344749398,04-11-2018,55046644
23338460,344886318,04-11-2018,28983996
23348999,344898071,04-11-2018,25481248
23349927,345003346,04-11-2018,72295128
23356429,344684150,04-11-2018,211264332
23370731,344926960,04-11-2018,71473563
23390886,344789065,04-11-2018,6620497
23415524,344726357,04-11-2018,10091206
23468269,344990231,04-11-2018,120393783
23476199,344756477,04-11-2018,81611772
23477400,344850811,04-11-2018,192733812
23495655,344933698,04-11-2018,221877996
23497242,344783331,04-11-2018,107645018
23504416,344719896,04-11-2018,23627514
23512975,344959733,04-11-2018,1883522
23517101,344830424,04-11-2018,210173505
23520534,344967382,04-11-2018,33021533
23523057,344711207,04-11-2018,46939996
23545434,344695961,04-11-2018,21158223
23569719,344697480,04-11-2018,221231339
23576129,344901714,04-11-2018,88207378
23590341,344814014,04-11-2018,89884679
23594714,344864962,04-11-2018,217790254
23603569,344868749,04-11-2018,27871935
23604317,344914373,04-11-2018,873584
23639565,344826182,04-11-2018,88862051
23640110,345003131,04-11-2018,14887075
23655337,344828183,04-11-2018,25589648
23657901,344942023,04-11-2018,20387748
23663188,344790256,04-11-2018,216446365
23682523,344821147,04-11-2018,107623313
23692830,344962834,04-11-2018,170353640
23695595,344954760,04-11-2018,144893303
23724942,344819189,04-11-2018,91964846
23738387,344843365,04-11-2018,32880631
23748200,344995758,04-11-2018,10996830
23749048,344870905,04-11-2018,223428318
23761447,344904992,04-11-2018,17165248
23777389,344740328,04-11-2018,172677191
23832217,344985774,04-11-2018,28967208
